"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cad",0.0309584774954546,0.077583685513826,0.157,0.098,1,"EPO_nonresponsive","Cad"
"Cdc34",0.0309747146882186,0.0969521784947593,0.25,0.187,1,"EPO_nonresponsive","Cdc34"
"Myl6",0.0310469421294999,0.0707801479976111,0.977,0.97,1,"EPO_nonresponsive","Myl6"
"Ssbp2",0.0312016670163161,0.131398751424702,0.566,0.505,1,"EPO_nonresponsive","Ssbp2"
"Nfkb1",0.0312367695665928,0.101278335729042,0.439,0.357,1,"EPO_nonresponsive","Nfkb1"
"Etaa1",0.031264637669922,0.0767779707796611,0.268,0.187,1,"EPO_nonresponsive","Etaa1"
"Tbc1d10c",0.0312777881980025,0.0827528269683657,0.308,0.233,1,"EPO_nonresponsive","Tbc1d10c"
"Arid4a",0.0313723436852269,0.108849729805953,0.289,0.223,1,"EPO_nonresponsive","Arid4a"
"Was",0.0313752014910371,0.0967868631971671,0.313,0.239,1,"EPO_nonresponsive","Was"
"Sike1",0.0317326225578868,0.0672924654913334,0.2,0.131,1,"EPO_nonresponsive","Sike1"
"Vps13d",0.0318096973566754,0.0746021482076243,0.13,0.079,1,"EPO_nonresponsive","Vps13d"
"Fermt3",0.0318369682237772,0.0837306375216448,0.566,0.485,1,"EPO_nonresponsive","Fermt3"
"Slc2a3",0.0318546855793177,0.0948467618186787,0.174,0.118,1,"EPO_nonresponsive","Slc2a3"
"Tspo",0.031915961917225,0.0867401789694857,0.72,0.662,1,"EPO_nonresponsive","Tspo"
"Pag1",0.0319943053323926,0.0882316304556292,0.177,0.118,1,"EPO_nonresponsive","Pag1"
"Ascc3",0.0320024378968589,0.0801932062713029,0.162,0.105,1,"EPO_nonresponsive","Ascc3"
"Med13l",0.0320288616660461,0.0888176652252105,0.258,0.187,1,"EPO_nonresponsive","Med13l"
"Dnmt3b",0.0320918718903324,0.104943020372514,0.218,0.157,1,"EPO_nonresponsive","Dnmt3b"
"Ldha",0.032231232810351,0.0984389197095268,0.882,0.862,1,"EPO_nonresponsive","Ldha"
"Dcaf17",0.0322776516691569,0.100061947219699,0.265,0.2,1,"EPO_nonresponsive","Dcaf17"
"Apc",0.0323341738313916,0.0812085881165398,0.138,0.089,1,"EPO_nonresponsive","Apc"
"Nat10",0.0323814945880174,0.0730937541138764,0.132,0.082,1,"EPO_nonresponsive","Nat10"
"Ptk2b",0.0325341347320109,0.103370893016431,0.294,0.216,1,"EPO_nonresponsive","Ptk2b"
"Hyal1",0.0325444627414606,0.106406326938175,0.148,0.105,1,"EPO_nonresponsive","Hyal1"
"Cyfip2",0.0325532136149701,0.10348696536537,0.336,0.256,1,"EPO_nonresponsive","Cyfip2"
"Vsig10",0.0325645477678719,0.0946744469257591,0.127,0.089,1,"EPO_nonresponsive","Vsig10"
"Dcxr",0.0326158239599661,0.0734053537265327,0.102,0.056,1,"EPO_nonresponsive","Dcxr"
"Pex5",0.0326158586162024,0.0748403365826023,0.126,0.075,1,"EPO_nonresponsive","Pex5"
"Cgrrf1",0.0327581039061151,0.0878722263186708,0.141,0.095,1,"EPO_nonresponsive","Cgrrf1"
"Wdfy4",0.0328496925261556,0.0796877691089999,0.166,0.105,1,"EPO_nonresponsive","Wdfy4"
"Herc6",0.0328645850773724,0.0988107212510707,0.149,0.102,1,"EPO_nonresponsive","Herc6"
"Unc50",0.0331042891371211,0.0862305641662056,0.469,0.384,1,"EPO_nonresponsive","Unc50"
"Hmga1",0.0331699499119685,0.0969192353005465,0.157,0.108,1,"EPO_nonresponsive","Hmga1"
"Ckap5",0.0331946020240635,0.0892900910694177,0.18,0.118,1,"EPO_nonresponsive","Ckap5"
"Galnt1",0.0332020914554146,0.112532196809155,0.451,0.384,1,"EPO_nonresponsive","Galnt1"
"Mmgt1",0.0333096879790223,0.0548807294286021,0.123,0.062,1,"EPO_nonresponsive","Mmgt1"
"Bcl9l",0.0333958484878544,0.0785758135946622,0.107,0.062,1,"EPO_nonresponsive","Bcl9l"
"Alad",0.0334365440462613,0.090675795971619,0.276,0.203,1,"EPO_nonresponsive","Alad"
"Ssbp4",0.0335213975437113,0.0781466783936169,0.566,0.489,1,"EPO_nonresponsive","Ssbp4"
"Slc25a11",0.0336776466266015,0.0654450909735849,0.556,0.466,1,"EPO_nonresponsive","Slc25a11"
"Tob2",0.0337046434154022,0.082145236403974,0.277,0.197,1,"EPO_nonresponsive","Tob2"
"Slc25a24",0.033706914389723,0.0648870529851763,0.106,0.059,1,"EPO_nonresponsive","Slc25a24"
"Rtf1",0.033752943259393,0.0872390117137103,0.696,0.62,1,"EPO_nonresponsive","Rtf1"
"Mrpl10",0.0337812213542669,0.0908541853268987,0.228,0.167,1,"EPO_nonresponsive","Mrpl10"
"Ikzf2",0.0338300226075941,0.100479740962226,0.384,0.302,1,"EPO_nonresponsive","Ikzf2"
"Baz1b",0.033844179331079,0.0733751832605003,0.444,0.357,1,"EPO_nonresponsive","Baz1b"
"Snn",0.0341178553406393,0.0912209627464857,0.164,0.111,1,"EPO_nonresponsive","Snn"
"Tcf20",0.0341201812991849,0.0591748468924536,0.156,0.092,1,"EPO_nonresponsive","Tcf20"
"Uso1",0.0341253517155939,0.0929217418726477,0.159,0.108,1,"EPO_nonresponsive","Uso1"
"Srp54b",0.03415765104674,0.0780150215663143,0.43,0.341,1,"EPO_nonresponsive","Srp54b"
"Ndn",0.0343061064169249,0.0966669948150819,0.127,0.082,1,"EPO_nonresponsive","Ndn"
"Bcl7c",0.0343579268326497,0.0862164021816454,0.616,0.548,1,"EPO_nonresponsive","Bcl7c"
"Unc13d",0.0343853005024188,0.112343050556265,0.34,0.266,1,"EPO_nonresponsive","Unc13d"
"Leng8",0.0344485526675129,0.092689950131103,0.204,0.144,1,"EPO_nonresponsive","Leng8"
"Cacul1",0.0344820489249446,0.0948886446879632,0.144,0.102,1,"EPO_nonresponsive","Cacul1"
"Dazap2",0.0345551966772991,0.0814195365933204,0.658,0.577,1,"EPO_nonresponsive","Dazap2"
"Ppp2r2d",0.034611943169305,0.0761611506310774,0.198,0.128,1,"EPO_nonresponsive","Ppp2r2d"
"Asxl1",0.0350193055406754,0.0654115745675405,0.159,0.095,1,"EPO_nonresponsive","Asxl1"
"Fam208b",0.0352018112104377,0.0709869350818959,0.113,0.062,1,"EPO_nonresponsive","Fam208b"
"Flot1",0.0352645299788302,0.103233934890248,0.275,0.21,1,"EPO_nonresponsive","Flot1"
"Abcf1",0.0352672154815998,0.107608058806405,0.476,0.41,1,"EPO_nonresponsive","Abcf1"
"Cd9",0.0353297513210443,0.104318949131605,0.614,0.534,1,"EPO_nonresponsive","Cd9"
"Tmem59",0.0353321793266924,0.0915989799320176,0.733,0.666,1,"EPO_nonresponsive","Tmem59"
"Itga4",0.0354144434094656,0.0762375998350646,0.245,0.17,1,"EPO_nonresponsive","Itga4"
"Txnrd1",0.0354305145133337,0.0991141991417505,0.451,0.38,1,"EPO_nonresponsive","Txnrd1"
"Fam134c",0.0354705708756342,0.0650751501121052,0.142,0.085,1,"EPO_nonresponsive","Fam134c"
"Cited2",0.0354812889884327,0.167719938745407,0.478,0.426,1,"EPO_nonresponsive","Cited2"
"Qsox1",0.0355529079390772,0.0907923975507052,0.171,0.118,1,"EPO_nonresponsive","Qsox1"
"Uspl1",0.0355622241868621,0.0769914068756721,0.121,0.072,1,"EPO_nonresponsive","Uspl1"
"Pcyt1a",0.0356431317665693,0.0848996507564388,0.17,0.115,1,"EPO_nonresponsive","Pcyt1a"
"Hsd17b10",0.0358158357803673,0.119622627859052,0.681,0.623,1,"EPO_nonresponsive","Hsd17b10"
"Pip4k2b",0.0359456762939521,0.0806906008198452,0.152,0.098,1,"EPO_nonresponsive","Pip4k2b"
"Strn4",0.0362061339712727,0.0715292036877467,0.266,0.18,1,"EPO_nonresponsive","Strn4"
"Nktr",0.036216169175566,0.0887767175417549,0.571,0.502,1,"EPO_nonresponsive","Nktr"
"Rnf144a",0.0363147550090261,0.0525083056299776,0.163,0.092,1,"EPO_nonresponsive","Rnf144a"
"Vrk2",0.0363416456052799,0.0670499077140096,0.169,0.108,1,"EPO_nonresponsive","Vrk2"
"Afg3l2",0.0364802394825272,0.0750608608740565,0.16,0.102,1,"EPO_nonresponsive","Afg3l2"
"Eif4a2",0.0365246489428458,0.0698693106789734,0.799,0.728,1,"EPO_nonresponsive","Eif4a2"
"Mdn1",0.0365542908374122,0.0770198499157732,0.162,0.111,1,"EPO_nonresponsive","Mdn1"
"Crlf3",0.0366438477360643,0.115680634231851,0.594,0.521,1,"EPO_nonresponsive","Crlf3"
"Tal1",0.0366972868949373,0.0998549577119143,0.368,0.292,1,"EPO_nonresponsive","Tal1"
"Akap13",0.0367482601665803,0.0540168672299368,0.786,0.721,1,"EPO_nonresponsive","Akap13"
"Tnpo3",0.0367497662826557,0.0910923181783776,0.319,0.243,1,"EPO_nonresponsive","Tnpo3"
"Tm7sf3",0.0368100103809901,0.0834663868222848,0.228,0.161,1,"EPO_nonresponsive","Tm7sf3"
"Vldlr",0.0368519394028071,0.104099041809168,0.196,0.141,1,"EPO_nonresponsive","Vldlr"
"Tbc1d10b",0.0371915480354764,0.0838368802986296,0.181,0.125,1,"EPO_nonresponsive","Tbc1d10b"
"Prr12",0.0372332633449829,0.0717935196825186,0.115,0.069,1,"EPO_nonresponsive","Prr12"
"Eif4g3",0.0373499743627642,0.0942068060271781,0.244,0.177,1,"EPO_nonresponsive","Eif4g3"
"Dnaja2",0.0374786755670944,0.0976334931988654,0.599,0.525,1,"EPO_nonresponsive","Dnaja2"
"Brd3",0.0375027199362844,0.0901727600406588,0.502,0.426,1,"EPO_nonresponsive","Brd3"
"Pqlc3",0.0375998167808641,0.117623157455456,0.145,0.105,1,"EPO_nonresponsive","Pqlc3"
"Cd68",0.0376144928688579,0.0873528962722396,0.137,0.085,1,"EPO_nonresponsive","Cd68"
"Ddit4",0.0376818899471486,0.105242390195853,0.239,0.18,1,"EPO_nonresponsive","Ddit4"
"Ric8",0.0377542231018611,0.077891347682819,0.27,0.197,1,"EPO_nonresponsive","Ric8"
"Abhd8",0.037787624797738,0.0773663019015132,0.333,0.252,1,"EPO_nonresponsive","Abhd8"
"Irf9",0.0378040351169043,0.0761688712083906,0.124,0.072,1,"EPO_nonresponsive","Irf9"
"Trmt61a",0.0378160700244194,0.124986309935963,0.418,0.354,1,"EPO_nonresponsive","Trmt61a"
"Isy1",0.0379232813374696,0.0940128229337632,0.357,0.282,1,"EPO_nonresponsive","Isy1"
"Gopc",0.0379299806932769,0.0855929263187389,0.129,0.082,1,"EPO_nonresponsive","Gopc"
"Rc3h1",0.0381424886440377,0.0836260552005004,0.153,0.098,1,"EPO_nonresponsive","Rc3h1"
"Carm1",0.0382087626693178,0.0592261208285384,0.114,0.062,1,"EPO_nonresponsive","Carm1"
"Gabpb2",0.0383316346089349,0.0967153611172612,0.249,0.18,1,"EPO_nonresponsive","Gabpb2"
"Gripap1",0.0383687601864419,0.0794996539788769,0.168,0.111,1,"EPO_nonresponsive","Gripap1"
"Prkce",0.0384672841417543,0.0653772028168705,0.161,0.102,1,"EPO_nonresponsive","Prkce"
"Mbd6",0.0385822848381424,0.0850909487952576,0.104,0.066,1,"EPO_nonresponsive","Mbd6"
"Dbnl",0.0386831254912227,0.07501300017958,0.429,0.338,1,"EPO_nonresponsive","Dbnl"
"Map3k2",0.0387061719825305,0.0694084925128105,0.103,0.059,1,"EPO_nonresponsive","Map3k2"
"Rsu1",0.0387327737102004,0.0809005135985688,0.49,0.403,1,"EPO_nonresponsive","Rsu1"
"AI480526",0.0387410031248362,0.0926052877894896,0.154,0.102,1,"EPO_nonresponsive","AI480526"
"Rcor3",0.0387830242162404,0.0611758211355098,0.148,0.089,1,"EPO_nonresponsive","Rcor3"
"Arl8a",0.0389061174131175,0.0887502741124384,0.128,0.085,1,"EPO_nonresponsive","Arl8a"
"Pigc",0.0389318443955282,0.0728874754056744,0.151,0.095,1,"EPO_nonresponsive","Pigc"
"Atxn7l3b",0.0389824173275996,0.0661983302001088,0.736,0.652,1,"EPO_nonresponsive","Atxn7l3b"
"Fh1",0.0392236718254207,0.114304552333389,0.28,0.23,1,"EPO_nonresponsive","Fh1"
"Atp5b",0.0392534426952779,0.0798509183243785,0.89,0.862,1,"EPO_nonresponsive","Atp5b"
"Abi1",0.0393269785413711,0.0985693507918546,0.246,0.184,1,"EPO_nonresponsive","Abi1"
"Tomm40",0.0393673163492308,0.0616860179389558,0.472,0.387,1,"EPO_nonresponsive","Tomm40"
"Bclaf1",0.0393811457313328,0.0637871607794933,0.611,0.531,1,"EPO_nonresponsive","Bclaf1"
"Fam53b",0.0394209810139331,0.0823901444990379,0.167,0.111,1,"EPO_nonresponsive","Fam53b"
"Med15",0.0394333273889799,0.0656466274264028,0.128,0.075,1,"EPO_nonresponsive","Med15"
"Zfp768",0.0394972236090123,0.0840493929624383,0.131,0.085,1,"EPO_nonresponsive","Zfp768"
"Gpr108",0.0395286728792987,0.0714517211501509,0.176,0.118,1,"EPO_nonresponsive","Gpr108"
"Sec24c",0.0396040786255511,0.0629886165247906,0.132,0.079,1,"EPO_nonresponsive","Sec24c"
"Zfp800",0.0397192488043384,0.0783291359767557,0.287,0.207,1,"EPO_nonresponsive","Zfp800"
"Itpripl2",0.0398554817702888,0.063401794153065,0.11,0.062,1,"EPO_nonresponsive","Itpripl2"
"Cep97",0.0398831683737157,0.0761970063417449,0.167,0.111,1,"EPO_nonresponsive","Cep97"
"Skiv2l2",0.0400130498981575,0.0707744128200411,0.155,0.098,1,"EPO_nonresponsive","Skiv2l2"
"Sgms1",0.0400247560129051,0.0891845534502503,0.421,0.351,1,"EPO_nonresponsive","Sgms1"
"Mus81",0.0400656454221305,0.0721267257591578,0.11,0.066,1,"EPO_nonresponsive","Mus81"
"Asb7",0.040221544753012,0.0881155763670663,0.123,0.082,1,"EPO_nonresponsive","Asb7"
"Zfp740",0.0402794574592958,0.0740039352449002,0.121,0.075,1,"EPO_nonresponsive","Zfp740"
"Itm2b",0.040321768571555,0.0745107259821793,0.967,0.948,1,"EPO_nonresponsive","Itm2b"
"AU020206",0.040513549021687,0.0890209612944212,0.222,0.164,1,"EPO_nonresponsive","AU020206"
"P2ry14",0.0405751554895848,0.0833594486910816,0.174,0.115,1,"EPO_nonresponsive","P2ry14"
"Timm17b",0.0406208363573935,0.0827178443594944,0.476,0.387,1,"EPO_nonresponsive","Timm17b"
"Fnta",0.0406225541855092,0.0816183803194922,0.472,0.384,1,"EPO_nonresponsive","Fnta"
"Vars",0.0406784721378465,0.0989554112716078,0.403,0.321,1,"EPO_nonresponsive","Vars"
"Sh3bp1",0.0407023789453262,0.0995470337595196,0.382,0.308,1,"EPO_nonresponsive","Sh3bp1"
"Efcab14",0.0407613406454616,0.0961834912546781,0.402,0.321,1,"EPO_nonresponsive","Efcab14"
"Wdr45",0.0408504131550398,0.0759501146335991,0.147,0.095,1,"EPO_nonresponsive","Wdr45"
"Itgb1",0.0408892970789157,0.0755366774482626,0.406,0.318,1,"EPO_nonresponsive","Itgb1"
"Mpst",0.040910905002778,0.0974846428682204,0.228,0.164,1,"EPO_nonresponsive","Mpst"
"Snapc2",0.0410436591295034,0.0737306811711043,0.11,0.069,1,"EPO_nonresponsive","Snapc2"
"Atp5sl",0.0413339930394507,0.0856319705016613,0.165,0.111,1,"EPO_nonresponsive","Atp5sl"
"Rmdn1",0.0413562975305593,0.0815912654108382,0.156,0.105,1,"EPO_nonresponsive","Rmdn1"
"Usp25",0.0413924134142203,0.102381463602848,0.234,0.174,1,"EPO_nonresponsive","Usp25"
"Sf1",0.0415358068314962,0.100102261461761,0.472,0.4,1,"EPO_nonresponsive","Sf1"
"Cotl1",0.0415975880000874,0.0939431753913361,0.5,0.426,1,"EPO_nonresponsive","Cotl1"
"Bicd1",0.0416815339412467,0.112945044521971,0.267,0.21,1,"EPO_nonresponsive","Bicd1"
"Hax1",0.0417241346055359,0.0711712027908203,0.336,0.262,1,"EPO_nonresponsive","Hax1"
"Cuedc1",0.0417657550845248,0.0716314555387417,0.302,0.223,1,"EPO_nonresponsive","Cuedc1"
"Pop7",0.0418670877906578,0.0958504757134601,0.386,0.318,1,"EPO_nonresponsive","Pop7"
"Gngt2",0.0419277315876785,0.086238533338299,0.298,0.226,1,"EPO_nonresponsive","Gngt2"
"Myd88",0.0420804898248177,0.0563573035216141,0.14,0.082,1,"EPO_nonresponsive","Myd88"
"Smg1",0.0422169396542734,0.0664674242406479,0.169,0.108,1,"EPO_nonresponsive","Smg1"
"Rbm14",0.0423158296633331,0.0688513319034811,0.227,0.161,1,"EPO_nonresponsive","Rbm14"
"Rdh11",0.0425055563867534,0.0769127227780926,0.12,0.079,1,"EPO_nonresponsive","Rdh11"
"Cul9",0.0428892222526306,0.0866157035850545,0.113,0.069,1,"EPO_nonresponsive","Cul9"
"Nek7",0.0429942006048783,0.0911941456013216,0.223,0.164,1,"EPO_nonresponsive","Nek7"
"Ddx6",0.0431246077844834,0.0994801143312078,0.274,0.213,1,"EPO_nonresponsive","Ddx6"
"Faf2",0.0432463859123233,0.0682476541745742,0.169,0.108,1,"EPO_nonresponsive","Faf2"
"Ctps2",0.0432983820366639,0.0740510712225664,0.2,0.138,1,"EPO_nonresponsive","Ctps2"
"Pacs2",0.0433422765613677,0.0645767520863763,0.217,0.141,1,"EPO_nonresponsive","Pacs2"
"Lamp2",0.0433699713431048,0.126610642500906,0.35,0.285,1,"EPO_nonresponsive","Lamp2"
"Vps4a",0.0434662398851524,0.0755105842859575,0.209,0.148,1,"EPO_nonresponsive","Vps4a"
"Rap2c",0.043598666612893,0.0595632099162973,0.119,0.069,1,"EPO_nonresponsive","Rap2c"
"Dapp1",0.0436235261261503,0.0790699467627554,0.681,0.613,1,"EPO_nonresponsive","Dapp1"
"Dnaja3",0.0436407170294489,0.090839217798344,0.237,0.177,1,"EPO_nonresponsive","Dnaja3"
"Il10rb",0.0436641637821655,0.0784154746244063,0.207,0.144,1,"EPO_nonresponsive","Il10rb"
"Klhl21",0.0439378729074414,0.0983476121516617,0.301,0.233,1,"EPO_nonresponsive","Klhl21"
"Zfp444",0.0439738827639905,0.0847346980954297,0.211,0.151,1,"EPO_nonresponsive","Zfp444"
"Ap3d1",0.0439755944353204,0.0709437150103398,0.124,0.075,1,"EPO_nonresponsive","Ap3d1"
"Dlg1",0.0439947820103076,0.0750517055799761,0.117,0.075,1,"EPO_nonresponsive","Dlg1"
"Mark2",0.044017262952285,0.0940237978409113,0.235,0.174,1,"EPO_nonresponsive","Mark2"
"Mocs3",0.0441941864373379,0.0697369422511331,0.108,0.066,1,"EPO_nonresponsive","Mocs3"
"Zfyve27",0.0443638482195756,0.106583536669477,0.227,0.17,1,"EPO_nonresponsive","Zfyve27"
"Ring1",0.0445010287005042,0.0946294258545968,0.247,0.193,1,"EPO_nonresponsive","Ring1"
"Serpinb6a",0.0445060221819115,0.086742243413872,0.135,0.089,1,"EPO_nonresponsive","Serpinb6a"
"Cd37",0.0445601932779364,0.0993875243588691,0.387,0.308,1,"EPO_nonresponsive","Cd37"
"Sec14l2",0.0445780575059044,0.114152010356079,0.201,0.157,1,"EPO_nonresponsive","Sec14l2"
"Mast4",0.0445999490350858,0.0897123330234904,0.298,0.233,1,"EPO_nonresponsive","Mast4"
"Rab3gap2",0.044683458695178,0.0715179436369038,0.134,0.082,1,"EPO_nonresponsive","Rab3gap2"
"Tor3a",0.0452459194797627,0.0804254591362129,0.166,0.111,1,"EPO_nonresponsive","Tor3a"
"Proser1",0.0453659391349398,0.0787357397699178,0.145,0.095,1,"EPO_nonresponsive","Proser1"
"Pds5a",0.0453832069783436,0.0747868998720553,0.399,0.318,1,"EPO_nonresponsive","Pds5a"
"Safb2",0.0454236115088463,0.0547985083212195,0.375,0.285,1,"EPO_nonresponsive","Safb2"
"Tnfrsf1a",0.0455587348871139,0.0873636756205545,0.328,0.256,1,"EPO_nonresponsive","Tnfrsf1a"
"Kansl3",0.0458525141016454,0.0774895814935585,0.23,0.161,1,"EPO_nonresponsive","Kansl3"
"Zfp608",0.0459352453830591,0.118605469812949,0.273,0.213,1,"EPO_nonresponsive","Zfp608"
"E2f4",0.045956931730377,0.0803420665130899,0.527,0.446,1,"EPO_nonresponsive","E2f4"
"Gimap1",0.0460331280848553,0.086151021319524,0.545,0.459,1,"EPO_nonresponsive","Gimap1"
"Efr3a",0.0460344085305746,0.0788621349210159,0.319,0.252,1,"EPO_nonresponsive","Efr3a"
"Emsy",0.0461191574652736,0.0824499607442465,0.218,0.161,1,"EPO_nonresponsive","Emsy"
"Pigk",0.0461918163784765,0.0875573652530853,0.232,0.167,1,"EPO_nonresponsive","Pigk"
"Rhob",0.0462057105653876,0.0550524804688752,0.134,0.075,1,"EPO_nonresponsive","Rhob"
"Rab32",0.0462534900861547,0.0946468300840649,0.225,0.157,1,"EPO_nonresponsive","Rab32"
"Slc43a2",0.0466453876943179,0.100514272051953,0.121,0.079,1,"EPO_nonresponsive","Slc43a2"
"Drosha",0.0467476036961623,0.0703449957585746,0.12,0.075,1,"EPO_nonresponsive","Drosha"
"Rbm6",0.0469183336978074,0.0758515943579166,0.353,0.279,1,"EPO_nonresponsive","Rbm6"
"Herc2",0.0469846038523134,0.0751794972322562,0.193,0.131,1,"EPO_nonresponsive","Herc2"
"Pcbp1",0.0471944185625229,0.0729275302728798,0.812,0.777,1,"EPO_nonresponsive","Pcbp1"
"Cntrl",0.0472052758796187,0.0786597831963444,0.273,0.2,1,"EPO_nonresponsive","Cntrl"
"Zfp467",0.0472252948755192,0.103541562580034,0.194,0.134,1,"EPO_nonresponsive","Zfp467"
"Wdr55",0.0473297423578165,0.0555945167644043,0.172,0.108,1,"EPO_nonresponsive","Wdr55"
"Baiap2",0.047343495822592,0.0720549687201473,0.129,0.082,1,"EPO_nonresponsive","Baiap2"
"Ppp1r16a",0.0474106479765683,0.0624128938539982,0.102,0.059,1,"EPO_nonresponsive","Ppp1r16a"
"Hlcs",0.0474305161338789,0.076452064399732,0.103,0.066,1,"EPO_nonresponsive","Hlcs"
"Rlim",0.0475273971428416,0.101287048696172,0.267,0.2,1,"EPO_nonresponsive","Rlim"
"Med10",0.0476586931814083,0.100849421669651,0.528,0.462,1,"EPO_nonresponsive","Med10"
"Zfp36l2",0.0476774511317172,0.0773163772833225,0.968,0.948,1,"EPO_nonresponsive","Zfp36l2"
"Vav1",0.0476821375331273,0.10461795083574,0.309,0.239,1,"EPO_nonresponsive","Vav1"
"Slc35e1",0.0477805638708478,0.0565861118215507,0.106,0.059,1,"EPO_nonresponsive","Slc35e1"
"Ythdf1",0.0478726921124183,0.0765223042292749,0.177,0.121,1,"EPO_nonresponsive","Ythdf1"
"Mob1b",0.0482101945184798,0.0897010600913231,0.193,0.138,1,"EPO_nonresponsive","Mob1b"
"Zfp362",0.0482172490691417,0.0653779933693121,0.133,0.082,1,"EPO_nonresponsive","Zfp362"
"Fam114a2",0.0482424400584162,0.0916186071599144,0.273,0.207,1,"EPO_nonresponsive","Fam114a2"
"Ggnbp2",0.0483283490077896,0.0847357836250172,0.476,0.397,1,"EPO_nonresponsive","Ggnbp2"
"Tmem159",0.0484282612452096,0.0747144950547735,0.218,0.154,1,"EPO_nonresponsive","Tmem159"
"D3Ertd254e",0.0485200762180429,0.0685520150371737,0.113,0.069,1,"EPO_nonresponsive","D3Ertd254e"
"Ttc14",0.0486227472490288,0.102703473318773,0.618,0.554,1,"EPO_nonresponsive","Ttc14"
"Ngrn",0.0489729960203255,0.0895298834060339,0.269,0.203,1,"EPO_nonresponsive","Ngrn"
"Sde2",0.0490294228821735,0.0752717484376186,0.343,0.266,1,"EPO_nonresponsive","Sde2"
"Rnf187",0.0490301181542444,0.102647576283775,0.723,0.689,1,"EPO_nonresponsive","Rnf187"
"Foxk2",0.049030779626621,0.0720747160302154,0.112,0.072,1,"EPO_nonresponsive","Foxk2"
"Akap8l",0.0492831413838872,0.0917115463788911,0.166,0.121,1,"EPO_nonresponsive","Akap8l"
"Vill",0.0493925963196836,0.0634483895982088,0.157,0.102,1,"EPO_nonresponsive","Vill"
"Mex3c",0.0495005251079388,0.065624698900953,0.108,0.066,1,"EPO_nonresponsive","Mex3c"
"Slc39a6",0.0496910656203373,0.0736093138707254,0.146,0.095,1,"EPO_nonresponsive","Slc39a6"
"Itpk1",0.049803543785521,0.073687534721002,0.17,0.118,1,"EPO_nonresponsive","Itpk1"
"Pxn",0.0498302208286908,0.0845581538152981,0.234,0.17,1,"EPO_nonresponsive","Pxn"
"Gcnt1",0.049867729624993,0.0740438501048734,0.171,0.115,1,"EPO_nonresponsive","Gcnt1"
"Txndc9",0.0499498731588091,0.0956108108612512,0.465,0.39,1,"EPO_nonresponsive","Txndc9"
