"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cbfb",0.0485383842043374,0.115656547647406,0.567,0.549,1,"EPO_responsive","Cbfb"
"Psip1",0.0486634383910302,0.104146840694427,0.621,0.588,1,"EPO_responsive","Psip1"
"C1d",0.0489324590730285,0.0864194737266939,0.652,0.625,1,"EPO_responsive","C1d"
"Mtx2",0.0490432870281772,0.114036662184864,0.382,0.359,1,"EPO_responsive","Mtx2"
"Zbtb8os",0.0491056485383293,0.107443613937417,0.258,0.238,1,"EPO_responsive","Zbtb8os"
"Hbb-bs",2.85353440524963e-14,0.799835002986792,0.255,0.141,3.11206462236525e-10,"EPO_nonresponsive","Hbb-bs"
"mt-Atp61",1.10629144253256e-11,0.0796683891354375,1,1,1.20652144722601e-07,"EPO_nonresponsive","mt-Atp6"
"Ifitm11",1.34642796607822e-11,0.269625095304347,0.664,0.582,1.46841433980491e-07,"EPO_nonresponsive","Ifitm1"
"Ly6a",3.26304448597749e-11,0.301049368321013,0.648,0.557,3.55867631640705e-07,"EPO_nonresponsive","Ly6a"
"Gstp11",6.28810068664832e-08,0.155895377333794,0.323,0.245,0.000685780260885866,"EPO_nonresponsive","Gstp1"
"Zbtb20",1.98470646484113e-07,0.147691948833452,0.462,0.37,0.00216452087055573,"EPO_nonresponsive","Zbtb20"
"mt-Nd41",6.29895056352815e-07,0.073806364909609,0.998,0.999,0.0068696354845838,"EPO_nonresponsive","mt-Nd4"
"Actb1",1.38750880642157e-06,0.0855378069236714,0.999,0.999,0.0151321710428336,"EPO_nonresponsive","Actb"
"Rcbtb2",2.385044204152e-06,0.135893811682606,0.479,0.414,0.0260112920904817,"EPO_nonresponsive","Rcbtb2"
"mt-Nd11",2.60995467896028e-06,0.0558497123331501,1,1,0.0284641657287408,"EPO_nonresponsive","mt-Nd1"
"mt-Cytb1",4.38613742592873e-06,0.0710572837537646,0.996,1,0.0478352147671787,"EPO_nonresponsive","mt-Cytb"
"Uba521",8.24309502484191e-06,0.0810824697434445,0.988,0.988,0.0898991943409259,"EPO_nonresponsive","Uba52"
"mt-Co31",1.12662748808521e-05,0.0530391239514891,1,1,0.122869993850573,"EPO_nonresponsive","mt-Co3"
"Ly6e1",1.47706168552071e-05,0.0964795827313774,0.953,0.935,0.161088347422889,"EPO_nonresponsive","Ly6e"
"Plscr1",4.16449638180552e-05,0.123925254180309,0.709,0.668,0.45417997539971,"EPO_nonresponsive","Plscr1"
"Lpar6",8.69557792198045e-05,0.168144129524787,0.435,0.376,0.948339728171188,"EPO_nonresponsive","Lpar6"
"Fdft1",0.000129541156908301,0.114638796926463,0.244,0.202,1,"EPO_nonresponsive","Fdft1"
"Neurl3",0.000130875348703235,0.13382852942945,0.49,0.436,1,"EPO_nonresponsive","Neurl3"
"Cox8a1",0.000132996220328139,0.0743876825818806,0.985,0.988,1,"EPO_nonresponsive","Cox8a"
"Hspe11",0.00015525874194194,0.0868132461476581,0.933,0.928,1,"EPO_nonresponsive","Hspe1"
"Usp40",0.000189196627842278,0.101753364974841,0.206,0.161,1,"EPO_nonresponsive","Usp40"
"Atp5h",0.000209227344061451,0.0757230052659015,0.925,0.909,1,"EPO_nonresponsive","Atp5h"
"Tomm71",0.000279748447342298,0.0917287526335189,0.943,0.941,1,"EPO_nonresponsive","Tomm7"
"Lsp1",0.000283513592669664,0.135240882962982,0.414,0.368,1,"EPO_nonresponsive","Lsp1"
"Pgk1",0.000318171429768947,0.0960904980975026,0.263,0.217,1,"EPO_nonresponsive","Pgk1"
"Smyd3",0.000322650902272796,0.0724487695623806,0.125,0.087,1,"EPO_nonresponsive","Smyd3"
"Fth1",0.00034372562649944,0.0660229095751816,1,1,1,"EPO_nonresponsive","Fth1"
"Rsu1",0.000383937262096969,0.100328665325332,0.49,0.436,1,"EPO_nonresponsive","Rsu1"
"Atp5j21",0.000402961592134492,0.0669714756225228,0.943,0.92,1,"EPO_nonresponsive","Atp5j2"
"Clasp1",0.00053016123628099,0.0930549622789417,0.27,0.224,1,"EPO_nonresponsive","Clasp1"
"Agpat4",0.000653226874224467,0.0895656726490716,0.132,0.098,1,"EPO_nonresponsive","Agpat4"
"Prkce",0.000728450558034567,0.0690738811433389,0.161,0.115,1,"EPO_nonresponsive","Prkce"
"Zfhx3",0.00076693832243426,0.0878873339004779,0.175,0.132,1,"EPO_nonresponsive","Zfhx3"
"Tmem160",0.000847356560776904,0.0888542793870468,0.728,0.697,1,"EPO_nonresponsive","Tmem160"
"Btf3",0.000869998997081293,0.0700364018688027,0.985,0.986,1,"EPO_nonresponsive","Btf3"
"Nos1ap",0.000928804644267358,0.0718574894699723,0.103,0.073,1,"EPO_nonresponsive","Nos1ap"
"Mphosph10",0.000932046514339273,0.0921851303619456,0.364,0.309,1,"EPO_nonresponsive","Mphosph10"
"Mgmt",0.00108472254449907,0.0807699392558215,0.166,0.129,1,"EPO_nonresponsive","Mgmt"
"Nqo1",0.00116745176522161,0.0936569905683413,0.228,0.183,1,"EPO_nonresponsive","Nqo1"
"H2afy",0.00122260114184,0.0950217360590342,0.93,0.92,1,"EPO_nonresponsive","H2afy"
"Triap1",0.00123195118137718,0.0862810522840909,0.291,0.244,1,"EPO_nonresponsive","Triap1"
"Med13l",0.00124723342520742,0.0887643366095031,0.258,0.211,1,"EPO_nonresponsive","Med13l"
"Pf41",0.00131123193392369,0.122735336021214,0.424,0.385,1,"EPO_nonresponsive","Pf4"
"Card191",0.00133961120983609,0.0657341695925144,0.843,0.807,1,"EPO_nonresponsive","Card19"
"Myl6",0.00139272318349232,0.0525703308733041,0.977,0.966,1,"EPO_nonresponsive","Myl6"
"Ifitm21",0.00142663315895407,0.0645168329702663,0.963,0.956,1,"EPO_nonresponsive","Ifitm2"
"Atxn2",0.00144464158576499,0.0831039402638918,0.143,0.111,1,"EPO_nonresponsive","Atxn2"
"Ndufc2",0.001449527451353,0.0872897555784906,0.782,0.759,1,"EPO_nonresponsive","Ndufc2"
"N6amt1",0.00153873080944335,0.0855965811443871,0.213,0.171,1,"EPO_nonresponsive","N6amt1"
"Tomm70a",0.00157966127225921,0.0787127392847304,0.428,0.376,1,"EPO_nonresponsive","Tomm70a"
"Rtfdc1",0.00172572977638316,0.0921310286067311,0.364,0.317,1,"EPO_nonresponsive","Rtfdc1"
"Msra",0.00176473696194627,0.0852962795971904,0.186,0.155,1,"EPO_nonresponsive","Msra"
"Notch21",0.00203035399364306,0.0855230538803056,0.462,0.399,1,"EPO_nonresponsive","Notch2"
"Mpp6",0.00212790891716943,0.0842759284771742,0.566,0.523,1,"EPO_nonresponsive","Mpp6"
"Elovl6",0.00237018103670015,0.074578203059754,0.184,0.145,1,"EPO_nonresponsive","Elovl6"
"Mrpl23",0.00249660786929176,0.0672770408316772,0.8,0.772,1,"EPO_nonresponsive","Mrpl23"
"Csf2rb",0.00261514651958819,0.0796284404298941,0.119,0.086,1,"EPO_nonresponsive","Csf2rb"
"Suclg1",0.00262792765998844,0.0755121673815617,0.564,0.507,1,"EPO_nonresponsive","Suclg1"
"Mrpl30",0.00271495550787943,0.0750259968982925,0.698,0.662,1,"EPO_nonresponsive","Mrpl30"
"Mrpl541",0.00276033257962184,0.0908764856444664,0.591,0.551,1,"EPO_nonresponsive","Mrpl54"
"Supt3",0.00277735746702475,0.0695884507672798,0.174,0.137,1,"EPO_nonresponsive","Supt3"
"Lrrfip2",0.00285190168325711,0.0820426010525088,0.332,0.287,1,"EPO_nonresponsive","Lrrfip2"
"Tomm5",0.00289034136500233,0.0898472405997992,0.746,0.722,1,"EPO_nonresponsive","Tomm5"
"Atxn1",0.00298450970701985,0.0692748018715653,0.145,0.108,1,"EPO_nonresponsive","Atxn1"
"Hist1h2ap",0.0033392379488119,0.280076590929729,0.451,0.434,1,"EPO_nonresponsive","Hist1h2ap"
"Nenf",0.00334291604799418,0.0899038457989119,0.551,0.516,1,"EPO_nonresponsive","Nenf"
"Sh3bgrl3",0.00338251479265733,0.070291390614055,0.956,0.954,1,"EPO_nonresponsive","Sh3bgrl3"
"Cmss1",0.00347066338347888,0.0590191516079869,0.119,0.091,1,"EPO_nonresponsive","Cmss1"
"Sec61b",0.00351533625780758,0.0788861248585757,0.939,0.939,1,"EPO_nonresponsive","Sec61b"
"Cox6b1",0.00357479308634329,0.0577097282830228,0.962,0.957,1,"EPO_nonresponsive","Cox6b1"
"Cd55",0.00373149476215961,0.0658518601755012,0.102,0.076,1,"EPO_nonresponsive","Cd55"
"Sec11c",0.0041547091851753,0.0735543800709144,0.718,0.68,1,"EPO_nonresponsive","Sec11c"
"Mycbp2",0.00427035054503347,0.0663359803464431,0.533,0.484,1,"EPO_nonresponsive","Mycbp2"
"Msmo1",0.00436938688106624,0.0736898396515777,0.545,0.494,1,"EPO_nonresponsive","Msmo1"
"Cetn3",0.00465103168272246,0.0787539342488719,0.692,0.664,1,"EPO_nonresponsive","Cetn3"
"Aprt1",0.00477183385114472,0.0849515526017528,0.667,0.639,1,"EPO_nonresponsive","Aprt"
"Pop7",0.00483127205617511,0.0829384544530246,0.386,0.347,1,"EPO_nonresponsive","Pop7"
"Tbca1",0.00484487642750187,0.0684916813069516,0.862,0.845,1,"EPO_nonresponsive","Tbca"
"Ndufb9",0.00520372437689782,0.0835376076683665,0.841,0.831,1,"EPO_nonresponsive","Ndufb9"
"Shfm11",0.00555545838614918,0.0573115502818182,0.97,0.968,1,"EPO_nonresponsive","Shfm1"
"Nefh",0.00559645750384884,0.0949769211229941,0.309,0.273,1,"EPO_nonresponsive","Nefh"
"Tmsb101",0.00575855818567647,0.0651820918376349,0.984,0.983,1,"EPO_nonresponsive","Tmsb10"
"Osbpl3",0.00595615880543303,0.0770979181670445,0.148,0.12,1,"EPO_nonresponsive","Osbpl3"
"Atp6v1g1",0.00603949586792748,0.0532542473659754,0.878,0.846,1,"EPO_nonresponsive","Atp6v1g1"
"Hmga1",0.00611348879537891,0.0767804351728598,0.157,0.13,1,"EPO_nonresponsive","Hmga1"
"Asap2",0.0061239112709089,0.0566941476015141,0.113,0.086,1,"EPO_nonresponsive","Asap2"
"Fchsd2",0.0062760659908368,0.0916800708752594,0.495,0.461,1,"EPO_nonresponsive","Fchsd2"
"Zfp277",0.00633138287387964,0.0681034984144458,0.145,0.116,1,"EPO_nonresponsive","Zfp277"
"Fdps",0.00669906110783477,0.0881779064962345,0.626,0.596,1,"EPO_nonresponsive","Fdps"
"Zdhhc7",0.00671437497765418,0.0686584832104276,0.154,0.127,1,"EPO_nonresponsive","Zdhhc7"
"Gopc",0.00772396648971898,0.0669022447650447,0.129,0.101,1,"EPO_nonresponsive","Gopc"
"Usp9x",0.00802535281653016,0.0860825052480215,0.288,0.261,1,"EPO_nonresponsive","Usp9x"
"Atp5l1",0.00806870187747765,0.0567450197614789,0.978,0.979,1,"EPO_nonresponsive","Atp5l"
"Uqcr101",0.00818329871135194,0.0662957307305054,0.892,0.881,1,"EPO_nonresponsive","Uqcr10"
"Cox7a2l",0.00834425265242239,0.0538181074692048,0.969,0.954,1,"EPO_nonresponsive","Cox7a2l"
"Hint3",0.00837547051669879,0.0725010491780514,0.189,0.158,1,"EPO_nonresponsive","Hint3"
"Pin41",0.00839840745860883,0.0776741867602088,0.517,0.483,1,"EPO_nonresponsive","Pin4"
"Grb10",0.00862602755887095,0.0759244126462808,0.172,0.143,1,"EPO_nonresponsive","Grb10"
"Ndufb3",0.00868345322841781,0.0832025347991723,0.709,0.69,1,"EPO_nonresponsive","Ndufb3"
"Unc50",0.00869000109041549,0.0706895094325989,0.469,0.428,1,"EPO_nonresponsive","Unc50"
"Cab39",0.00874547280184073,0.0708380252201231,0.308,0.27,1,"EPO_nonresponsive","Cab39"
"U2surp",0.00906371853810282,0.0639440763015612,0.569,0.53,1,"EPO_nonresponsive","U2surp"
"Fam69b",0.00955625569955956,0.074093232259918,0.409,0.369,1,"EPO_nonresponsive","Fam69b"
"Hmgcr1",0.00956271743069349,0.0844539647106141,0.404,0.365,1,"EPO_nonresponsive","Hmgcr"
"Snrpf1",0.00998684385491967,0.076814084753817,0.939,0.943,1,"EPO_nonresponsive","Snrpf"
"Ier3",0.0100626272338922,0.0805722222030435,0.176,0.147,1,"EPO_nonresponsive","Ier3"
"Pigk",0.0101960178521417,0.0804674749342054,0.232,0.204,1,"EPO_nonresponsive","Pigk"
"Atpif11",0.0102796505858314,0.0575728322436495,0.984,0.983,1,"EPO_nonresponsive","Atpif1"
"Cd96",0.0105016577115308,0.055590544661498,0.101,0.077,1,"EPO_nonresponsive","Cd96"
"Stx8",0.0105721675373706,0.0602728213136098,0.183,0.147,1,"EPO_nonresponsive","Stx8"
"Uqcr111",0.0107346874829693,0.0506227145111948,0.924,0.909,1,"EPO_nonresponsive","Uqcr11"
"Rabgap1l",0.0111797429232383,0.0673018849139381,0.427,0.378,1,"EPO_nonresponsive","Rabgap1l"
"Bcap29",0.0112838238798922,0.0687513678534808,0.424,0.386,1,"EPO_nonresponsive","Bcap29"
"Dbi",0.0113582531469247,0.0689350070563348,0.868,0.858,1,"EPO_nonresponsive","Dbi"
"Tcf20",0.0115430360808939,0.0559262591884321,0.156,0.126,1,"EPO_nonresponsive","Tcf20"
"Myo10",0.0116084288623062,0.0544754126409589,0.12,0.093,1,"EPO_nonresponsive","Myo10"
"Naa38",0.0116143017328185,0.0622789526751784,0.639,0.603,1,"EPO_nonresponsive","Naa38"
"Ndufs51",0.0116793556490042,0.0730009948959165,0.761,0.744,1,"EPO_nonresponsive","Ndufs5"
"Uqcrq1",0.0118232401391609,0.0732654920015405,0.852,0.847,1,"EPO_nonresponsive","Uqcrq"
"Heatr6",0.0118375991466782,0.067672571268574,0.18,0.154,1,"EPO_nonresponsive","Heatr6"
"Tmem181a1",0.011886898214745,0.0545278927463562,0.129,0.1,1,"EPO_nonresponsive","Tmem181a"
"Smim3",0.0121265524467961,0.0727434399319413,0.384,0.349,1,"EPO_nonresponsive","Smim3"
"Wbscr16",0.0123284722535584,0.0541036996301864,0.12,0.097,1,"EPO_nonresponsive","Wbscr16"
"Mtss1",0.0125847977212787,0.0505531182991938,0.103,0.078,1,"EPO_nonresponsive","Mtss1"
"Sap181",0.0128977139969241,0.0718117617874594,0.598,0.569,1,"EPO_nonresponsive","Sap18"
"Polr2k",0.0130754209589707,0.0546910997955927,0.763,0.734,1,"EPO_nonresponsive","Polr2k"
"Cox6c1",0.0130967688898245,0.0577194068822657,0.971,0.971,1,"EPO_nonresponsive","Cox6c"
"Adk1",0.013881079735133,0.0554895553419261,0.265,0.224,1,"EPO_nonresponsive","Adk"
"Dtd1",0.0139671483841849,0.0699282395785833,0.365,0.327,1,"EPO_nonresponsive","Dtd1"
"Hacd1",0.0141839132835787,0.071473519462373,0.374,0.341,1,"EPO_nonresponsive","Hacd1"
"Npm31",0.0143000491708035,0.0755892814794903,0.708,0.683,1,"EPO_nonresponsive","Npm3"
"Cux1",0.0143678508961585,0.0891849701011485,0.806,0.806,1,"EPO_nonresponsive","Cux1"
"Ndufa21",0.0144867981902039,0.0519321715054182,0.926,0.921,1,"EPO_nonresponsive","Ndufa2"
"Pcyt2",0.0148765256682105,0.0787277364523398,0.397,0.359,1,"EPO_nonresponsive","Pcyt2"
"Anxa4",0.0148908116210047,0.0760138046597222,0.368,0.333,1,"EPO_nonresponsive","Anxa4"
"Lamtor4",0.0151208804950909,0.0628883036847099,0.688,0.653,1,"EPO_nonresponsive","Lamtor4"
"Sod1",0.0152381381847665,0.0672038516082001,0.693,0.661,1,"EPO_nonresponsive","Sod1"
"Ccdc581",0.015391310728368,0.078871373818632,0.298,0.268,1,"EPO_nonresponsive","Ccdc58"
"Chchd11",0.0159853069641835,0.0700292235554836,0.663,0.642,1,"EPO_nonresponsive","Chchd1"
"Timm13",0.0160584127506034,0.0633255597339943,0.8,0.782,1,"EPO_nonresponsive","Timm13"
"Procr",0.0163236734860074,0.0836028202593904,0.127,0.103,1,"EPO_nonresponsive","Procr"
"Chchd31",0.016357851606584,0.0608342387790178,0.442,0.401,1,"EPO_nonresponsive","Chchd3"
"Cuta",0.016745267604483,0.0557006023010842,0.735,0.707,1,"EPO_nonresponsive","Cuta"
"Fbxw7",0.016865999987674,0.0658424228417542,0.153,0.131,1,"EPO_nonresponsive","Fbxw7"
"Msi2",0.0169063144722702,0.0666690265629264,0.547,0.51,1,"EPO_nonresponsive","Msi2"
"Sbf1",0.0169120601566547,0.0675433218579801,0.17,0.144,1,"EPO_nonresponsive","Sbf1"
"Dph5",0.0169360160868082,0.0824996359616762,0.354,0.32,1,"EPO_nonresponsive","Dph5"
"Ckap5",0.0173605290323971,0.0646569785389881,0.18,0.154,1,"EPO_nonresponsive","Ckap5"
"Ttc33",0.0174665115515493,0.0561081019326454,0.229,0.192,1,"EPO_nonresponsive","Ttc33"
"Ankrd44",0.017682357491485,0.0594772404511345,0.156,0.13,1,"EPO_nonresponsive","Ankrd44"
"Xpo4",0.0183749145788407,0.0577409423445856,0.135,0.11,1,"EPO_nonresponsive","Xpo4"
"Ppm1h1",0.0188583647175406,0.0606591592181011,0.276,0.233,1,"EPO_nonresponsive","Ppm1h"
"Lsm71",0.0191897544797369,0.0751525118601883,0.579,0.553,1,"EPO_nonresponsive","Lsm7"
"Gng12",0.0193007309125604,0.0810200986357658,0.453,0.422,1,"EPO_nonresponsive","Gng12"
"Mycbp",0.0195894767388269,0.0703153646620222,0.368,0.337,1,"EPO_nonresponsive","Mycbp"
"Trappc1",0.0200565496421555,0.0673168968333829,0.416,0.386,1,"EPO_nonresponsive","Trappc1"
"Pomp",0.0202253308720972,0.0608598494847221,0.882,0.869,1,"EPO_nonresponsive","Pomp"
"Timm10",0.0205530996429754,0.0694301370285563,0.393,0.36,1,"EPO_nonresponsive","Timm10"
"Tmed5",0.0207621679481469,0.070614607845489,0.453,0.421,1,"EPO_nonresponsive","Tmed5"
"Ddx46",0.0209303701960262,0.065259171893719,0.497,0.47,1,"EPO_nonresponsive","Ddx46"
"Ikbkap",0.0213843583315166,0.0527912853167556,0.107,0.088,1,"EPO_nonresponsive","Ikbkap"
"Coq4",0.0218172044463793,0.0605053918887697,0.132,0.112,1,"EPO_nonresponsive","Coq4"
"Mrpl181",0.0220530680193873,0.058610892672281,0.728,0.704,1,"EPO_nonresponsive","Mrpl18"
"Glrx2",0.0221755707611047,0.0688724069360848,0.4,0.369,1,"EPO_nonresponsive","Glrx2"
"Bphl",0.023675374325768,0.0592003212737416,0.155,0.132,1,"EPO_nonresponsive","Bphl"
"Hlcs",0.0238390650049201,0.0567505007000095,0.103,0.086,1,"EPO_nonresponsive","Hlcs"
"Slc39a11",0.023937516858941,0.0556996205997866,0.154,0.131,1,"EPO_nonresponsive","Slc39a11"
"Flnb",0.0240224699020069,0.0513651525997849,0.107,0.086,1,"EPO_nonresponsive","Flnb"
"Runx3",0.024031781605431,0.0784753195024601,0.562,0.525,1,"EPO_nonresponsive","Runx3"
"Snd1",0.0240982699776099,0.0729564892222145,0.267,0.24,1,"EPO_nonresponsive","Snd1"
"Smim10l1",0.0243524985773582,0.0595855213765395,0.484,0.443,1,"EPO_nonresponsive","Smim10l1"
"Plscr2",0.024568501547986,0.062920963878379,0.127,0.101,1,"EPO_nonresponsive","Plscr2"
"Scaper",0.0245760755888382,0.0510242135535341,0.116,0.09,1,"EPO_nonresponsive","Scaper"
"Ece2",0.0255888073602453,0.053567305192192,0.212,0.182,1,"EPO_nonresponsive","Ece2"
"Lcmt1",0.0258833452828088,0.0582395790668176,0.237,0.205,1,"EPO_nonresponsive","Lcmt1"
"Plscr4",0.0259158702292135,0.0728646013312736,0.275,0.246,1,"EPO_nonresponsive","Plscr4"
"Vamp51",0.0259626862647793,0.066111543022801,0.834,0.826,1,"EPO_nonresponsive","Vamp5"
"Eif5a1",0.0259849237950774,0.053180176206125,0.977,0.977,1,"EPO_nonresponsive","Eif5a"
"Fabp51",0.0263483105077536,0.0735000322408687,0.414,0.39,1,"EPO_nonresponsive","Fabp5"
"Commd10",0.0266966287460678,0.0512655212922887,0.124,0.103,1,"EPO_nonresponsive","Commd10"
"Ralgapa2",0.0269503645113443,0.0607096970421617,0.304,0.271,1,"EPO_nonresponsive","Ralgapa2"
"Myl10",0.0270988469597969,0.0744160128038813,0.193,0.162,1,"EPO_nonresponsive","Myl10"
"Tmf11",0.0272151205595381,0.0607988516818745,0.354,0.314,1,"EPO_nonresponsive","Tmf1"
"Pstk",0.0276360130663407,0.0661679469670987,0.26,0.234,1,"EPO_nonresponsive","Pstk"
"Banf11",0.0277421924519499,0.0511654897887373,0.738,0.711,1,"EPO_nonresponsive","Banf1"
"Rangrf",0.0280210028707704,0.0515199910579533,0.288,0.251,1,"EPO_nonresponsive","Rangrf"
"Dnajc191",0.0280310617296166,0.0638500291836441,0.639,0.616,1,"EPO_nonresponsive","Dnajc19"
"Ifi35",0.0282480407274398,0.05567049731436,0.263,0.227,1,"EPO_nonresponsive","Ifi35"
"Isy1",0.0283670019829724,0.0611975745581002,0.357,0.325,1,"EPO_nonresponsive","Isy1"
"Ltv1",0.0289085227731944,0.05873863476673,0.297,0.266,1,"EPO_nonresponsive","Ltv1"
"Mrpl3",0.0289238745380453,0.0635762690969092,0.289,0.258,1,"EPO_nonresponsive","Mrpl3"
"Surf2",0.0289527709614622,0.0527613123868826,0.203,0.174,1,"EPO_nonresponsive","Surf2"
"Svil",0.0289699838779327,0.0701875693123455,0.193,0.168,1,"EPO_nonresponsive","Svil"
"Exoc4",0.0292314605939925,0.0651244289867457,0.228,0.205,1,"EPO_nonresponsive","Exoc4"
"Uqcrh",0.0295708955450854,0.0605274572429049,0.956,0.961,1,"EPO_nonresponsive","Uqcrh"
"Selk",0.0304752164720419,0.0636935310185207,0.902,0.892,1,"EPO_nonresponsive","Selk"
"Pdk3",0.030572874355411,0.0557381687826819,0.319,0.286,1,"EPO_nonresponsive","Pdk3"
"Foxn3",0.0307746094209714,0.0786276974732832,0.329,0.305,1,"EPO_nonresponsive","Foxn3"
"Zfp593",0.0309808869995811,0.0521203483331779,0.319,0.284,1,"EPO_nonresponsive","Zfp593"
"Ccdc85b",0.0310673673810539,0.0504703912193796,0.201,0.166,1,"EPO_nonresponsive","Ccdc85b"
"Map2k5",0.0310890467354668,0.0555325604111601,0.177,0.149,1,"EPO_nonresponsive","Map2k5"
"Hebp1",0.0311967642940968,0.0566939417032371,0.158,0.136,1,"EPO_nonresponsive","Hebp1"
"Dnajc30",0.0312694920172315,0.0668917803299245,0.24,0.218,1,"EPO_nonresponsive","Dnajc30"
"Psrc1",0.0312822729769869,0.0635187010177978,0.155,0.131,1,"EPO_nonresponsive","Psrc1"
"S100a6",0.0314340037908886,0.082659173433659,0.813,0.799,1,"EPO_nonresponsive","S100a6"
"Gng5",0.0315535682686892,0.0500780965837353,0.979,0.985,1,"EPO_nonresponsive","Gng5"
"Cox14",0.0321206857848209,0.0612804653764258,0.813,0.799,1,"EPO_nonresponsive","Cox14"
"Bbip1",0.0329006129352763,0.0711568866618736,0.423,0.394,1,"EPO_nonresponsive","Bbip1"
"Commd1",0.0333253906248539,0.0624710913003873,0.483,0.454,1,"EPO_nonresponsive","Commd1"
"mt-Co11",0.0333500172117889,0.051423628213997,0.999,1,1,"EPO_nonresponsive","mt-Co1"
"Lgals1",0.033414746151662,0.122130236014565,0.455,0.435,1,"EPO_nonresponsive","Lgals1"
"Ctnnbip1",0.033552293977729,0.052545971044723,0.261,0.227,1,"EPO_nonresponsive","Ctnnbip1"
"Mrps16",0.0336739561936481,0.0551032282526258,0.724,0.7,1,"EPO_nonresponsive","Mrps16"
"Lsm51",0.0359847177233061,0.0540497148513377,0.779,0.762,1,"EPO_nonresponsive","Lsm5"
"Ssbp2",0.0373512945917851,0.0809244738090027,0.566,0.549,1,"EPO_nonresponsive","Ssbp2"
"Anapc131",0.0374204160181936,0.0673774429946761,0.662,0.642,1,"EPO_nonresponsive","Anapc13"
"Cmc11",0.0374313235952608,0.0627678933314544,0.405,0.373,1,"EPO_nonresponsive","Cmc1"
"Runx1",0.0381746613040417,0.0775541651208896,0.446,0.42,1,"EPO_nonresponsive","Runx1"
"Tceb21",0.0382099341014542,0.0524074135436345,0.951,0.955,1,"EPO_nonresponsive","Tceb2"
"Tmem164",0.0383920611598753,0.0601538868143691,0.223,0.197,1,"EPO_nonresponsive","Tmem164"
"Snrpd31",0.0396209781064505,0.0660088406134507,0.781,0.776,1,"EPO_nonresponsive","Snrpd3"
"Srd5a3",0.0408127613168964,0.0521320079537896,0.141,0.121,1,"EPO_nonresponsive","Srd5a3"
"Cfdp1",0.0415864306293694,0.0549187816978669,0.591,0.572,1,"EPO_nonresponsive","Cfdp1"
"Zfp704",0.0427654054158225,0.0532976768682231,0.189,0.159,1,"EPO_nonresponsive","Zfp704"
"Taf101",0.0431714076415871,0.0548798680029736,0.559,0.529,1,"EPO_nonresponsive","Taf10"
"Ccdc191",0.043740519642113,0.052208802235926,0.128,0.107,1,"EPO_nonresponsive","Ccdc191"
"Zfp672",0.0440281015312461,0.0508933997679989,0.208,0.182,1,"EPO_nonresponsive","Zfp672"
"Idh1",0.0440694417844736,0.0510826478714431,0.12,0.1,1,"EPO_nonresponsive","Idh1"
"Sms",0.0453593300592679,0.0560191143003812,0.549,0.52,1,"EPO_nonresponsive","Sms"
"Ndufb11",0.0460955254734565,0.0567074005063173,0.793,0.784,1,"EPO_nonresponsive","Ndufb11"
"Carnmt1",0.0463489384332704,0.0647414615986112,0.382,0.361,1,"EPO_nonresponsive","Carnmt1"
"Sfxn1",0.046534814369757,0.0523735853897414,0.566,0.54,1,"EPO_nonresponsive","Sfxn1"
"Fam134b",0.0466481983223447,0.0692870824828009,0.287,0.264,1,"EPO_nonresponsive","Fam134b"
"Hscb",0.0468879427400627,0.0583542041286214,0.469,0.439,1,"EPO_nonresponsive","Hscb"
